imo,count imo,mmsi,count mmsi
9563029,1,477595200,1
9548548,1,477595900,1
9401386,1,477598900,1
9159816,1,477607500,1
9447433,1,477612100,1
9443384,1,477612900,1
9548665,1,477614700,1
9848778,1,477615600,1
9865908,1,477615900,1
9169419,1,477616000,1
9464560,1,477617300,1
9184031,1,477620200,1
9740081,1,477620700,1
9262493,1,477621300,1
9178094,1,477621600,1
9247077,1,477625100,1
9870836,1,477625600,1
9456422,1,477628800,1
9890654,1,477629300,1
9861720,1,477629500,1
9880398,1,477629800,1
9848760,1,477629900,1
9619866,1,477631200,1
9592082,1,477631800,1
9880403,1,477632200,1
9890604,1,477632300,1
9252436,1,477632800,1
9768953,1,477636600,1
9710074,1,477637200,1
9727077,1,477637500,1
9451367,1,477638800,1
9482471,1,477641700,1
9872377,1,477642100,1
9263693,1,477642800,1
9801562,1,477648900,1
9407043,1,477652800,1
9760598,1,477654500,1
9693214,1,477654600,1
9712163,1,477654700,1
9505895,1,477654900,1
9416769,1,477661500,1
9815630,1,477664400,1
9872389,1,477664500,1
9801574,1,477664900,1
9669263,1,477665500,1
9284726,1,477669200,1
9755464,1,477669500,1
9278777,1,477680200,1
9705316,1,477681400,1
9530163,1,477682300,1
9340702,1,477684300,1
9728667,1,477684400,1
9558995,1,477685500,1
9240055,1,477685600,1
9470662,1,477685900,1
9497373,1,477686500,1
9683439,1,477686800,1
9474553,1,477691800,1
9749831,1,477692500,1
9663283,1,477694600,1
9687198,1,477694900,1
9232187,1,477696600,1
9682461,1,477698300,1
9720316,1,477699800,1
9273612,1,477700200,1
9591818,1,477700800,1
9584229,1,477700900,1
9913640,1,477706100,1
9913652,1,477706700,1
9901788,1,477708200,1
9910894,1,477708500,1
9571349,1,477711400,1
9547788,1,477711700,1
9725407,1,477713500,1
9726009,1,477714200,1
9726011,1,477714400,1
9909089,1,477714800,1
9872391,1,477716100,1
9913664,1,477716800,1
9913676,1,477717300,1
9872406,1,477717400,1
9402641,1,477726500,1
9498872,1,477728300,1
9738117,1,477730100,1
9741516,1,477730300,1
9728679,1,477730900,1
9641780,1,477732100,1
9946178,1,477732200,1
9555606,1,477733100,1
9295153,1,477733300,1
9878072,1,477735100,1
9924912,1,477735200,1
9901790,1,477735300,1
9858785,1,477735600,1
9919357,1,477735900,1
9487031,1,477738100,1
9404871,1,477738900,1
9584205,1,477739600,1
9330898,1,477742400,1
9471240,1,477742700,1
9336878,1,477743200,1
9051741,1,477743400,1
9443475,1,477744200,1
9878008,1,477745100,1
9926099,1,477745500,1
9573854,1,477745700,1
9594676,1,477746300,1
9542477,1,477746400,1
9276200,1,477746600,1
9593086,1,477746700,1
9600839,1,477746900,1
9591478,1,477752100,1
9518359,1,477752400,1
9268942,1,477752800,1
9626948,1,477754300,1
9514195,1,477754500,1
9924924,1,477754700,1
9175107,1,477755000,1
9316189,1,477760800,1
9125889,1,477765600,1
9660279,1,477766700,1
9243497,1,477767100,1
9632296,1,477767300,1
9342401,1,477767400,1
9635107,1,477771600,1
9218301,1,477773000,1
9149366,1,477778000,1
9572185,1,477779200,1
9184550,1,477786400,1
9274551,1,477789000,1
9739082,1,477790200,1
9701451,1,477790300,1
9360403,1,477791700,1
9591844,1,477792300,1
9591832,1,477792400,1
9543122,1,477793800,1
9620293,1,477795600,1
9583641,1,477795900,1
9310771,1,477797100,1
9378333,1,477797300,1
9926116,1,477798200,1
9926128,1,477798300,1
9913690,1,477798500,1
9899480,1,477798800,1
9531909,1,477802700,1
9941104,1,477809100,1
9549449,1,477811400,1
9584231,1,477813300,1
9567489,1,477813500,1
9571272,1,477814100,1
9534987,1,477814500,1
9418327,1,477815300,1
9487093,1,477815500,1
9583615,1,477826600,1
9367621,1,477829600,1
9380776,1,477830900,1
9254707,1,477831500,1
9484388,1,477832200,1
9666041,1,477845200,1
9202584,1,477845400,1
9235969,1,477845900,1
9919723,1,477846100,1
9932830,1,477846900,1
9217462,1,477847400,1
9492737,1,477847600,1
9187904,1,477847700,1
9246841,1,477848300,1
9712785,1,477849500,1
9405928,1,477850100,1
9747534,1,477850200,1
9607526,1,477850800,1
9578713,1,477852500,1
9718870,1,477854300,1
9718868,1,477854400,1
9718882,1,477854500,1
9718894,1,477854600,1
9741528,1,477854800,1
9245043,1,477855200,1
9728394,1,477855600,1
9907134,1,477856200,1
9932842,1,477856400,1
9919735,1,477859300,1
9598775,1,477861200,1
9598763,1,477861300,1
9596569,1,477861600,1
9593622,1,477861700,1
9599626,1,477866500,1
9560003,1,477866800,1
9279111,1,477866900,1
9674397,1,477871100,1
9932878,1,477871800,1
9590022,1,477881900,1
9363637,1,477883200,1
9412828,1,477883500,1
9940239,1,477885100,1
9931173,1,477885200,1
9748083,1,477886500,1
9520596,1,477886800,1
9941063,1,477887200,1
9313151,1,477887500,1
9946130,1,477890200,1
9953286,1,477895300,1
9221011,1,477896000,1
9417048,1,477897400,1
9584188,1,477899100,1
9623623,1,477899800,1
9740067,1,477900300,1
9740079,1,477900400,1
9632301,1,477902600,1
9628908,1,477902900,1
9589217,1,477903200,1
9437414,1,477903700,1
9279692,1,477904400,1
9286944,1,477905000,1
9751286,1,477913100,1
9768930,1,477913300,1
9721566,1,477915900,1
9487079,1,477925400,1
9583598,1,477925800,1
9383340,1,477926200,1
9565637,1,477932400,1
9263069,1,477933000,1
9591507,1,477942400,1
9625243,1,477942500,1
9642801,1,477942600,1
9484297,1,477947600,1
9566588,1,477947800,1
9595709,1,477950200,1
9477567,1,477950600,1
9619579,1,477950700,1
9619567,1,477950800,1
9425045,1,477950900,2
9371657,1,477950900,2
9512173,1,477957400,1
9175793,1,477958600,1
9580326,1,477961200,1
9185841,1,477963900,1
9362372,1,477966300,1
9649756,1,477978400,1
9606534,1,477978700,1
9650547,1,477978900,1
9515735,1,477982600,1
9344148,1,477985100,1
9344150,1,477985200,1
9939905,1,477987100,1
9316206,1,477990400,1
9838644,1,503000129,1
9883986,1,503000164,1
9308651,1,503486000,1
9109524,1,506028000,1
9158123,1,506077000,1
9015797,1,506105000,1
9544865,1,506127000,1
9568471,1,508035000,1
9440289,1,511100342,1
9218181,1,511100378,1
9419151,1,511100921,1
9054779,1,511428000,1
9136565,1,511448000,1
9119062,1,511482000,1
9088031,1,511512000,1
9104562,1,518100369,1
8303460,1,518100423,2
8343060,1,518100423,2
9108647,1,518100558,1
8601496,1,518100612,1
9019327,1,518100616,1
9110913,1,518100776,1
9040235,1,518100801,1
9262534,1,518896000,1
9220940,1,518998535,1
144152020,1,524994469,1
1031628,1,525000000,26
1113335,1,525000000,26
1117991,1,525000000,26
7811238,1,525000000,26
1048061,1,525000000,26
999999999,1,525000000,26
2012000,1,525000000,26
996123,1,525000000,26
7,1,525000000,26
9444120,1,525000000,26
12345678,1,525000000,26
9856440,1,525000000,26
8825559,1,525000000,26
8712336,1,525000000,26
7608216,1,525000000,26
7826386,1,525000001,7
90000011,1,525000001,7
985603,1,525000001,7
9417921,1,525000007,4
9980538,1,525000007,4
1234007,1,525000007,4
90090091,1,525000010,4
998258,1,525000010,4
671088640,1,525000015,1
8622622,1,525000016,1
9612624,1,525000028,1
8910885,1,525000111,2
8921690,1,525000111,2
7809053,1,525000301,1
9076337,1,525000987,1
9291509,1,525001013,1
8738419,1,525001042,1
8650564,1,525001052,2
8735364,1,525001062,1
8905256,1,525001064,2
537855704,1,525001064,2
9654957,1,525001066,1
8815528,1,525001067,1
8822222,1,525001068,1
8210950,1,525001069,1
9675028,1,525001075,2
9691711,1,525001087,1
9691694,1,525001088,1
9725031,1,525001094,1
9740196,1,525001097,1
9723021,1,525001100,3
1322,1,525001100,3
1114600,1,525001100,3
8689022,1,525001103,1
8689034,1,525001104,1
9712802,1,525001106,1
9734044,1,525001108,1
9742285,1,525001113,1
9759355,1,525001117,1
9753909,1,525001120,1
9764611,1,525001121,1
9765213,1,525001122,1
9765964,1,525001123,1
9765263,1,525001124,1
9765665,1,525001125,2
4096,1,525001125,2
9767302,1,525001127,1
9759733,1,525001136,2
9792553,1,525001143,1
9792371,1,525001145,1
9796602,1,525001149,2
9796282,1,525001149,2
9803510,1,525001185,2
8427158,1,525001185,2
9803508,1,525001186,1
9815745,1,525001189,1
1090820,1,525001257,1
9618472,1,525001690,1
9484601,1,525002013,1
9484584,1,525002014,1
9484596,1,525002015,1
7394905,1,525002024,1
8324505,1,525002029,1
6725523,1,525002061,2
7603344,1,525002062,2
7850492,1,525002062,2
7118789,1,525002063,1
7900493,1,525002065,1
8872536,1,525002066,2
8135590,1,525002067,1
7116054,1,525002068,1
7224837,1,525002069,1
8626628,1,525002070,1
6502799,1,525002072,1
6820139,1,525002074,1
8132160,1,525002075,1
7231438,1,525002076,1
7920651,1,525002082,1
6807890,1,525002083,1
7125952,1,525002084,1
6911691,1,525002085,3
8420646,1,525002085,3
7332660,1,525002086,1
7225350,1,525002087,2
7225250,1,525002087,2
6612908,1,525002088,1
8010972,1,525002089,1
6502725,1,525002091,1
7927063,1,525002092,1
7850753,1,525002094,1
6804472,1,525002096,1
7853092,1,525002097,1
7819802,1,525002098,2
8920048,1,525002099,1
8920036,1,525002100,1
8874768,1,525002102,1
7378066,1,525002103,1
9034664,1,525002111,1
9174749,1,525002112,1
7210264,1,525002122,1
9199505,1,525002124,1
9159074,1,525002126,1
9199517,1,525002127,1
90344676,1,525002128,2
9189562,1,525003012,1
9200196,1,525003015,1
9193965,1,525003018,1
9041875,1,525003041,2
9597173,1,525003044,1
8808185,1,525003067,1
8808197,1,525003068,1
9261203,1,525003090,1
9072848,1,525003095,1
9371036,1,525003103,1
7706380,1,525003110,1
8852148,1,525003115,2
11483804,1,525003115,2
8303915,1,525003119,1
8351053,1,525003121,1
8503632,1,525003128,1
8510374,1,525003129,1
8701313,1,525003131,1
8913875,1,525003134,1
8917120,1,525003144,1
8997493,1,525003159,1
9640695,1,525003162,1
9504401,1,525003175,1
9047283,1,525003189,1
9646924,1,525003200,1
9646948,1,525003201,1
9646936,1,525003202,1
7220427,1,525003215,1
7302201,1,525003217,2
9591277,1,525003217,2
8684113,1,525003224,2
545531717,1,525003224,2
9744178,1,525003239,1
9074846,1,525003244,1
9763320,1,525003263,1
9763344,1,525003264,1
9770452,1,525003267,1
9724386,1,525003273,2
8668066,1,525003273,2
9772424,1,525003322,1
9760897,1,525003328,1
9760902,1,525003329,1
9792735,1,525003330,1
9004592,1,525003337,1
8915316,1,525003344,1
9162851,1,525003347,1
9778258,1,525003366,1
7703716,1,525003374,1
9779185,1,525003386,1
9572862,1,525003391,1
9785213,1,525003394,1
9046849,1,525003396,1
9790684,1,525003408,1
8691013,1,525003411,1
9777199,1,525003427,1
9152090,1,525003430,1
9780172,1,525003459,1
8612964,1,525003463,1
9713789,1,525003465,1
9796107,1,525003482,1
9796119,1,525003495,1
9797462,1,525003500,1
9186778,1,525003511,1
8410926,1,525003516,1
7651781,1,525003517,1
9219264,1,525003540,1
9801495,1,525003544,1
9804540,1,525003581,1
9802918,1,525003593,2
980218,1,525003593,2
9204984,1,525003620,2
9120920,1,525003624,1
9301366,1,525003643,1
7390181,1,525003644,1
8911592,1,525003656,1
9154555,1,525003660,1
9101560,1,525003667,1
8820949,1,525003675,1
9016404,1,525003676,1
9154608,1,525003683,1
9635252,1,525003693,2
7735252,1,525003693,2
9037965,1,525003759,2
9037963,1,525003759,2
9106651,1,525004010,1
9189550,1,525004015,1
8652081,1,525004043,1
9505766,1,525004085,2
9505778,1,525004085,2
9614426,1,525004086,1
8518039,1,525004089,1
9583811,1,525004094,1
9505780,1,525004103,1
9132820,1,525004105,1
9135559,1,525004106,1
8661159,1,525004108,1
9216042,1,525004138,1
9216054,1,525004139,2
344858998,1,525004139,2
8314706,1,525004268,1
8661276,1,525004657,1
9032135,1,525005001,1
9032147,1,525005002,3
10342867,1,525005002,3
9032159,1,525005003,1
9032161,1,525005004,2
8988072,1,525005004,2
9032173,1,525005005,1
8303264,1,525005009,1
8502341,1,525005010,1
8502353,1,525005011,1
8915639,1,525005012,1
8915641,1,525005013,2
8915653,1,525005014,1
8700292,1,525005015,1
9102760,1,525005016,2
9124548,1,525005030,1
9139684,1,525005032,1
9058476,1,525005036,1
9700000,1,525005037,2
9157210,1,525005038,1
9018268,1,525005041,1
9032719,1,525005045,1
9226487,1,525005046,3
9226482,1,525005046,3
12373303,1,525005046,3
9226499,1,525005047,2
9117454,1,525005048,1
8701296,1,525005053,1
9401324,1,525005054,1
8911255,1,525005055,1
8531196,1,525005072,1
9079767,1,525005076,1
9657234,1,525005090,1
7713199,1,525005094,2
8462344,1,525005094,2
8614974,1,525005099,1
9108582,1,525005105,1
9104146,1,525005115,1
9104134,1,525005120,1
8630978,1,525005134,1
8824189,1,525005141,1
9190810,1,525005174,2
10239386,1,525005174,2
9063964,1,525005175,1
8604333,1,525005177,1
9101807,1,525005186,1
8815358,1,525005193,1
9687801,1,525005199,1
9037941,1,525005223,1
8666147,1,525005232,1
9172791,1,525005233,1
9700495,1,525005237,1
9700500,1,525005238,1
552500524,1,525005241,3
811256780,1,525005241,3
8839940,1,525005246,1
9270608,1,525005254,1
8921767,1,525005256,1
9723837,1,525005267,1
9724893,1,525005280,1
9277151,1,525005283,1
9740201,1,525005304,1
9740859,1,525005316,1
9167382,1,525005318,2
9155523,1,525005319,1
9745586,1,525005321,1
8610332,1,525005322,1
8103975,1,525005323,1
8904939,1,525005325,1
9432086,1,525005338,1
9152208,1,525005350,1
8697536,1,525005356,1
8314562,1,525005357,1
8997223,1,525005368,1
9713741,1,525005373,1
8682361,1,525005396,1
9136591,1,525005397,1
9140396,1,525005398,1
9153915,1,525005401,1
8004167,1,525005403,1
9404106,1,525005404,1
8658762,1,525005528,1
624771595,1,525006001,2
9164873,1,525006010,1
9062465,1,525006037,1
9047958,1,525006041,1
9084009,1,525006049,1
9079664,1,525006108,1
9285457,1,525006127,1
8313178,1,525006129,1
8699948,1,525006132,2
5765451,1,525006132,2
8773055,1,525006134,1
9685047,1,525006156,1
9707302,1,525006166,1
9005106,1,525006189,1
9439993,1,525006213,1
9522764,1,525006215,1
9520754,1,525006216,2
5639534,1,525006220,1
8921755,1,525006222,1
8859495,1,525006223,1
8613580,1,525006235,1
9713739,1,525006241,1
9621687,1,525006247,1
9058543,1,525006265,1
9109201,1,525006281,2
9490823,1,525006281,2
8899938,1,525006282,1
8808434,1,525006283,1
9058892,1,525006286,1
9147045,1,525006309,1
8922204,1,525006372,1
9789063,1,525006379,1
9139282,1,525006390,1
9806287,1,525006401,1
9720665,1,525006403,1
9164641,1,525006404,1
11300235,1,525006997,2
8919908,1,525007015,1
9146235,1,525007017,1
9044499,1,525007020,1
9151125,1,525007028,1
9208708,1,525007030,1
9143154,1,525007033,1
9143128,1,525007034,1
9180097,1,525007035,1
8910897,1,525007037,1
9119232,1,525007042,1
8016416,1,525007109,2
9016416,1,525007109,2
9674579,1,525007115,1
8738079,1,525007119,1
9612856,1,525007120,2
44966586,1,525007144,1
9671890,1,525007163,1
9631589,1,525007177,1
9633305,1,525007178,1
9640152,1,525007179,1
8657548,1,525007183,1
9678185,1,525007195,1
8603562,1,525007219,1
9119294,1,525007232,1
9695949,1,525007242,1
9209001,1,525007247,1
8319263,1,525007250,1
9168336,1,525007258,2
9631785,1,525007269,1
9164536,1,525007290,1
8403856,1,525007314,1
8617627,1,525007315,1
9209295,1,525007320,1
9180920,1,525007322,1
91780881,1,525007343,1
9020209,1,525007344,1
7709784,1,525007345,1
9075321,1,525007363,1
8818524,1,525007366,1
9004633,1,525007390,1
9016715,1,525007392,1
8672861,1,525007397,1
9783875,1,525007400,1
9043744,1,525007402,1
9234680,1,525007403,1
9214757,1,525007413,1
8211289,1,525008002,1
8211239,1,525008003,2
821139,1,525008003,2
8211241,1,525008004,1
8211227,1,525008005,1
9012587,1,525008006,1
9004932,1,525008007,2
890754,1,525008007,2
8659346,1,525008008,2
8659364,1,525008008,2
8662268,1,525008009,2
7900168,1,525008013,1
7825758,1,525008015,1
7900170,1,525008016,1
8001426,1,525008017,1
7396238,1,525008022,1
8117158,1,525008023,1
8103420,1,525008024,1
8103432,1,525008025,1
8117093,1,525008026,1
8121161,1,525008027,1
8121173,1,525008028,1
8508292,1,525008029,1
8413052,1,525008039,1
9348950,1,525008040,1
9330197,1,525008043,1
9181883,1,525008044,1
9189586,1,525008045,1
9179892,1,525008046,1
9189598,1,525008050,1
8808513,1,525008051,1
9189603,1,525008052,3
9413269,1,525008052,3
9189623,1,525008052,3
9179907,1,525008053,1
9189548,1,525008054,1
9179880,1,525008056,1
9398278,1,525008061,1
9508732,1,525008065,1
9455789,1,525008066,1
9455791,1,525008067,1
9596234,1,525008068,1
9509891,1,525008069,1
9524920,1,525008070,1
9590668,1,525008071,1
9590670,1,525008072,1
9509906,1,525008073,1
9629433,1,525008076,1
9601704,1,525008077,1
9664055,1,525008078,1
9601716,1,525008079,1
9641091,1,525008080,1
9672480,1,525008081,1
9684964,1,525008083,1
9643348,1,525008084,1
9677313,1,525008093,1
9710804,1,525008094,1
9601675,1,525008095,1
9746073,1,525008097,1
9604043,1,525008099,1
9601699,1,525008100,2
10388131,1,525008100,2
9329318,1,525008117,1
9330202,1,525008118,1
9601663,1,525008119,1
9509918,1,525008120,1
9685217,1,525008121,1
9746059,1,525008130,1
9746061,1,525008131,1
9036870,1,525009047,1
9010113,1,525009048,1
9065118,1,525009050,1
9420382,1,525009051,1
9085156,1,525009052,1
9574781,1,525009061,1
9346483,1,525009075,1
9545390,1,525009077,1
9340740,1,525009078,1
9058854,1,525009086,1
8740852,1,525009092,1
8647610,1,525009096,1
8651788,1,525009097,1
8117881,1,525009119,3
8717881,1,525009119,3
8889000,1,525009143,1
9156034,1,525009170,2
42710467,1,525009170,2
9692260,1,525009186,1
8512217,1,525009229,1
8029105,1,525009270,2
9747596,1,525009287,1
9738284,1,525009291,1
8742800,1,525009306,1
9151448,1,525009331,1
9140633,1,525009332,1
9787534,1,525009344,1
9297709,1,525009346,1
9371098,1,525009349,1
9345001,1,525009351,1
9387669,1,525009573,1
9150925,1,525010018,2
8626226,1,525010028,1
5432821,1,525010045,1
9056545,1,525010056,1
8618683,1,525010057,1
8317227,1,525010058,2
8306987,1,525010058,2
9066318,1,525010059,2
9061838,1,525010059,2
9468281,1,525010062,1
9628958,1,525010070,1
8818221,1,525010079,1
9037575,1,525010084,1
9094255,1,525010101,2
9829851,1,525010101,2
9034884,1,525010109,1
8810621,1,525010112,1
9029396,1,525010126,1
9641039,1,525010133,1
8817203,1,525010134,1
8652031,1,525010136,1
8899990,1,525010146,1
9501069,1,525010154,1
9494539,1,525010155,1
9389746,1,525010156,1
9005962,1,525010165,1
9672624,1,525010167,1
9663908,1,525010168,2
10053028,1,525010168,2
9664122,1,525010169,1
49847004,1,525010184,2
8661343,1,525010207,2
9412131,1,525010207,2
9454060,1,525010222,1
9134713,1,525010227,1
9738272,1,525010228,1
9731482,1,525010229,1
9046655,1,525010230,1
9113991,1,525010240,1
8666068,1,525010250,1
9740768,1,525010258,1
8403648,1,525010275,1
8854110,1,525010277,1
8909795,1,525010280,1
8202422,1,525010281,1
8627103,1,525010282,1
9020613,1,525010285,1
9153719,1,525010301,1
9062881,1,525010304,1
9072898,1,525010307,1
9737448,1,525010319,1
9772254,1,525010322,2
8890841,1,525010323,1
9791432,1,525010327,2
87900,1,525010327,2
9797840,1,525010345,1
9021394,1,525010356,1
8820602,1,525010373,1
9798040,1,525010385,2
9797852,1,525010410,1
9804291,1,525010412,1
8984680,1,525011017,1
8221739,1,525011061,1
9549724,1,525011085,1
8994661,1,525011087,1
9041411,1,525011092,2
9085766,1,525011097,1
9460306,1,525011107,1
9460344,1,525011110,1
8514019,1,525011114,1
9163075,1,525011121,1
9020247,1,525011127,1
9550888,1,525011128,1
8198963,1,525011156,1
9038062,1,525011163,1
9500285,1,525011169,1
8324232,1,525012002,1
9113927,1,525012038,1
9539951,1,525012080,1
9054860,1,525012085,1
9018359,1,525012101,1
9614799,1,525012103,1
8608353,1,525012105,1
9118898,1,525012106,1
8703737,1,525012107,1
7518783,1,525012109,1
8627218,1,525012110,1
8801656,1,525012143,1
8032712,1,525012144,1
8738366,1,525012146,1
9062702,1,525012148,1
9647370,1,525012187,1
9600085,1,525012190,1
9291107,1,525012191,1
8670772,1,525012198,1
9219898,1,525012201,1
9633018,1,525012214,1
7323308,1,525012215,1
9085754,1,525012232,1
8221600,1,525012254,1
8663092,1,525012283,1
9243150,1,525012284,1
9710050,1,525012286,1
9690054,1,525012317,1
9701396,1,525012318,1
9196436,1,525012335,1
9362243,1,525012349,1
9061320,1,525012350,1
8816364,1,525012357,1
9054169,1,525012362,1
8730895,1,525012370,1
9124122,1,525012378,1
10157734,1,525012410,2
9109158,1,525012410,2
9082128,1,525013007,1
8604319,1,525013011,1
9056519,1,525013013,1
9003196,1,525013014,1
9240940,1,525013015,1
9035515,1,525013016,1
9167526,1,525013018,2
9159334,1,525013018,2
9240938,1,525013020,1
9169653,1,525013021,2
9169665,1,525013022,1
9168570,1,525013024,2
9277204,1,525013025,1
9085699,1,525013027,1
9085704,1,525013028,1
9683506,1,525013029,2
9683520,1,525013030,1
9055498,1,525013031,1
9106728,1,525013032,1
9055503,1,525013033,2
9055887,1,525013033,2
9714197,1,525013034,1
9714202,1,525013035,1
9192040,1,525013036,1
9238222,1,525013037,1
9138666,1,525013038,1
9263277,1,525013039,1
9786592,1,525013040,1
9346055,1,525013041,1
9787522,1,525013042,1
9796353,1,525013043,1
9296767,1,525013044,1
9329825,1,525013045,1
9210725,1,525013046,1
9547738,1,525013680,1
6705183,1,525013782,1
9188996,1,525014005,2
10237572,1,525014005,2
9012111,1,525014013,1
8401755,1,525014014,2
9182825,1,525014017,1
8202379,1,525014043,1
9604055,1,525014046,1
9101431,1,525014047,1
9003988,1,525014048,1
9183544,1,525014054,1
9164885,1,525014061,1
9154153,1,525014065,2
9182849,1,525014070,2
9609287,1,525014070,2
8888757,1,525014072,2
277176757,1,525014072,2
9781243,1,525014079,1
820061495,1,525014080,1
8794243,1,525014220,1
7334345,1,525015017,1
9310501,1,525015026,1
9034224,1,525015029,1
8737958,1,525015060,1
7377672,1,525015088,1
9236145,1,525015092,1
8405098,1,525015095,1
9123257,1,525015097,1
8808460,1,525015104,2
8909123,1,525015105,1
8730742,1,525015109,1
8223505,1,525015113,1
9393046,1,525015114,1
8403325,1,525015135,1
9408061,1,525015139,1
9171632,1,525015169,1
9413298,1,525015172,1
9399650,1,525015173,1
9029279,1,525015174,1
9419589,1,525015175,1
9410739,1,525015176,1
9488243,1,525015234,2
6120035,1,525015234,2
8804086,1,525015244,1
8732312,1,525015245,1
9031727,1,525015248,1
9031909,1,525015249,1
7109556,1,525015259,1
8410689,1,525015260,2
8216825,1,525015268,1
6523925,1,525015274,1
9465461,1,525015275,1
9087893,1,525015278,1
9488267,1,525015287,2
9492878,1,525015288,1
9073907,1,525015292,1
8712685,1,525015294,1
8823408,1,525015300,1
8734853,1,525015313,1
9062661,1,525015322,1
8912730,1,525015323,2
9961306,1,525015323,2
8718550,1,525015335,1
15147662,1,525015340,3
8672275,1,525015344,1
9545754,1,525015347,1
8614261,1,525015359,1
9547362,1,525015360,1
8419362,1,525015371,1
8910990,1,525015374,1
7124116,1,525015375,1
8017671,1,525015376,1
7320186,1,525015377,1
7374541,1,525015378,1
7128095,1,525015382,1
7126437,1,525015384,2
7374639,1,525015385,1
9548976,1,525015391,1
9022049,1,525015392,1
9551088,1,525015393,1
8415263,1,525015394,1
7900194,1,525015397,1
9551076,1,525015399,1
9146833,1,525015425,1
9549748,1,525015427,1
9561667,1,525015440,1
8716162,1,525015455,1
9004085,1,525015459,2
90004085,1,525015459,2
9563964,1,525015472,1
9563976,1,525015473,1
9479981,1,525015474,3
9474605,1,525015474,3
8329660,1,525015477,1
9077202,1,525015479,2
9837925,1,525015479,2
9627447,1,525015481,1
9033799,1,525015485,1
8510350,1,525015491,1
8001490,1,525015492,1
7001388,1,525015506,1
7818755,1,525015522,1
9084786,1,525015536,1
8875061,1,525015551,1
9577214,1,525015573,1
8317370,1,525015574,1
8717245,1,525015581,1
8902137,1,525015583,1
8508826,1,525015592,1
9068330,1,525015593,1
74129816,1,525015597,2
8872435,1,525015598,1
8329488,1,525015604,1
8999142,1,525015608,1
9027427,1,525015614,1
8734487,1,525015619,1
8717233,1,525015623,1
7927142,1,525015625,1
8815346,1,525015631,2
312803,1,525015631,2
8421250,1,525015635,1
9036545,1,525015636,1
9577915,1,525015648,2
9577917,1,525015648,2
9181730,1,525015658,1
8414350,1,525015668,1
9577496,1,525015670,1
9577903,1,525015671,1
8818233,1,525015674,1
9160841,1,525015695,1
9159098,1,525015706,1
9592472,1,525015736,1
9403762,1,525015749,1
8418916,1,525015751,1
9577939,1,525015756,1
9577941,1,525015757,1
9577953,1,525015758,1
9177571,1,525015767,1
9596935,1,525015779,1
9613719,1,525015794,1
9066370,1,525015795,1
9141089,1,525015799,1
9586291,1,525015806,1
9015400,1,525015815,2
900491424,1,525015815,2
8902747,1,525015816,1
9110145,1,525015817,1
9084358,1,525015837,1
9281449,1,525015839,1
8904226,1,525015867,1
8220060,1,525015868,1
8904653,1,525015879,2
8904563,1,525015879,2
9489443,1,525015881,1
8916308,1,525015894,2
9159294,1,525015896,1
8913605,1,525015897,1
9033737,1,525015907,1
8712233,1,525015909,1
8708751,1,525015910,1
9036428,1,525015918,1
9645750,1,525015920,1
9136498,1,525015923,1
8902125,1,525015924,1
9649598,1,525015925,1
9178472,1,525015928,1
9013139,1,525015931,3
8602048,1,525015932,1
8822090,1,525015933,1
9612753,1,525015934,1
9125437,1,525015942,2
809925437,1,525015942,2
9126962,1,525015943,1
8706749,1,525015944,1
8300286,1,525015950,2
8806175,1,525015950,2
7908641,1,525015951,1
7234179,1,525015952,1
9313620,1,525015960,1
9392858,1,525015961,1
9146077,1,525015962,1
9438975,1,525015964,1
9000663,1,525015965,1
9664392,1,525015966,1
9373797,1,525015971,1
9146089,1,525015973,1
9003184,1,525015992,1
9078567,1,525015993,1
9051753,1,525016008,1
8024167,1,525016015,1
9004669,1,525016018,1
8110370,1,525016019,1
7429853,1,525016024,1
8414415,1,525016028,1
9051777,1,525016041,1
8005484,1,525016048,1
8419465,1,525016057,1
7804572,1,525016063,1
8419506,1,525016080,1
7530999,1,525016091,1
7204930,1,525016102,1
8324270,1,525016111,1
8001282,1,525016127,1
8504674,1,525016130,2
8513635,1,525016130,2
8115590,1,525016131,1
8842959,1,525016143,1
9274721,1,525016148,2
9051337,1,525016151,1
8807569,1,525016160,1
9441805,1,525016177,1
9441817,1,525016178,1
9157571,1,525016187,1
9483073,1,525016192,2
8734231,1,525016194,1
9095905,1,525016196,1
9097939,1,525016202,1
9483592,1,525016204,1
9018165,1,525016205,1
9048017,1,525016211,1
8518778,1,525016212,2
134925037,1,525016212,2
9070278,1,525016244,1
7702413,1,525016256,1
8005812,1,525016261,1
8734499,1,525016285,1
9499761,1,525016295,1
8984692,1,525016299,1
8740395,1,525016302,2
9099365,1,525016306,1
9548172,1,525016312,2
8309232,1,525016355,1
5646893,1,525016358,1
9510539,1,525016387,1
8810827,1,525016391,1
8114261,1,525016398,1
8405218,1,525016401,1
9491329,1,525016407,1
9515993,1,525016440,1
9524009,1,525016441,1
9152155,1,525016445,1
8131128,1,525016458,1
9009152,1,525016463,1
9491630,1,525016466,1
7397294,1,525016494,1
8812746,1,525016495,1
9125401,1,525016500,1
8627696,1,525016503,1
8217324,1,525016520,1
9571662,1,525016524,1
7649556,1,525016526,1
8741973,1,525016532,1
9372925,1,525016535,1
9058529,1,525016537,1
9041461,1,525016538,1
9491642,1,525016539,1
9351373,1,525016541,1
8917625,1,525016548,1
9103154,1,525016549,1
9088641,1,525016550,1
